329 330 2795 4338 917 2415 1661	32 80 32 3381	0
29 161 12 19 674 251 126 168	29 161 12 4931	1
32 1272 416 314 13958	416 314 279 732	1
29 340 341 342 19 12 202 168	29 340 341 343 8 9 344	1
29 11615 447 536 3435	55 46 47 48 2957 536	0
12 1426 23 24	12 3514 23 24	1
29 296 251 1132	29 296 251 3478 3479	1
28 12 314 39 9 76	28 12 835 314 39 9 533	1
28 23 307 59 19	7931 19 59	0
140 370 202 1290 1568 355 334 1121 1053 359 140	426 8 344 1116 1499 359 140	0
10 922 29 31 11 66	66 31 10 31 10	0
12 173 2162 837 998 11 16	2828 11 276	1
12 79 119 16	6789 117 118 116 989 806 16	0
279 655 29 169 451 29 304 12 6763	10 459 655 29 11137 1927 29 304 12 72 172 852	1
29 307 308 12 485 16	12 485 29 307 308 16	1
226 153 478 1525 956	1526 10682 1526 10683	0
12 205 16	521 35 197 2 16	0
79 2860 19 422 334 360 29 161 300	347 172 1976 5 1272 422 334 360 29 161 300 16	0
63 4798 4221 5078 39 9 678	5079 23 277	0
5 96 97 89 52 53 97	86 1852 89 90 96 93	0
360 12 7004 1681	360 12 1523 4140	1
59 422 10808 10809 19 1789 334	694 10810 234 7022 19 3652	0
12 23 454 59 453 23 1243 66	12 23 470 19 453 23 454 19 66	1
5217 202 1667	43 23 5828	0
158 782 80 1174 938 1324	158 782 153 1324	0
29 19 8953	29 19 247 4818 8954	0
23 1976 1038 5 6 140 370	5812 449 23 10 23 172 5 6 1976 1038 5 6	0
249 10378 19 247 248 8 9 344	249 19 250 251 126 252	0
12 10 79 773 522 11	12 71 1787 76	0
29 161 29 106 133 12	133 12 19 3922 32 29	1
803 10492 126 10 126 536	803 10492 126 536 16	1
4743 592 197 2	12 13 10 13 4 6 424	0
12 431 432 869 11	12 193 243 431 432 870 11	1
12 2197 532	12 19 634 643 23 39 9 344 19	1
5226 31 2187 4107 5918 9043 23 39 9 785 548	6465 9044 5 572 3503 87 572 2013 949 459 2169 7549	0
79 263 554 360 29 2984	29 459 263 12 590 998	0
62 29 3514	62 29 169 7065	0
29 347 823 12 43	39 9 13 348 12 371 29 127 4706	1
140 370 578 1203 433 476 2617 8 9 313	29 19 140 370 56 57 1117 11 8 9 313	0
29 168 107 108 16260 29	168 29 6011	0
12 118 29 304 12 72 1398 11 16	12 1762 29 304 12 72 1398 11	1
28 12 2175 431 217 23 6 454 19 2718	28 12 432 379 124 6 454 19	1
12 1451 202 318 169 1192	169 1192 12 304 23 24	0
29 451 1269 66	126 669 66 29 451	1
1883 8349	1165 126 122 19 1883	0
29 272 12 161 1017 19 467 12 253 63 734 11	12 272 29 161 1017 19 467 29 253 63 734 11	0
217 2359 11	877 878 3936 795 11 76	1
29 23 10 23 13 1283 433 1283 505 304 12 62 1017 522	431 432 4444 62 12 16	1
29 251 599 600 29 1496 451 448 10 215 126	1496 1268 7841	1
275 694 59 2230 16	694 59 2230 126 275 16	0
1203 8 9 80 32 1213 333 1345	522 1493 11 8 9 1203 80 32 1213 333 19	0
3 72 29 442 5 6 1130 227 19 464 223	12 461 462 466 11 16	0
370 175 59 124 370 175 59	443 1914 23 443 80 32 1137	0
10 317 536 7059	5171 7059	1
2547 6506 19 3253 3883 1024	9554 16991 2759	0
421 39 9 29 140 370 275 552 553 80 162 169 433 217 5307 11	29 426 8 9 80 32 1741 6769 11	0
263 10 394 467 29 5669 161 300	243 127 5669 161	0
29 161 12 23 6 43 1570	29 161 29 653 254 12 23 6 39 9 373 1068	1
1017 1495 15861 23 80 32 126 130 572 19	315 972 168 59 1072	0
126 3034 23 39 9 785 548	12 32 402 455 456 16	0
10 392 52 53 1495	11276 247 248 1739 1401	0
12 19 358 145 32 52 1555 66	107 108 684 19 358 145 32 52 1555 66	0
28 12 431 432 1642 29 312 842 247 471 16	12 1642 29 5628 431 432 16	1
8 344 220 354 661 773 156	657 220 354 15116	0
5217 19 14402	10382 19 804 269 903 264 58	0
12 524 525 19 59 251 52 276	12 524 525 19 59	0
169 4108 169 4108 12 732 618 200 11	7835 12 243 618	1
29 1798 133 12 16	12 1798 133 29 16	0
12 304 119 116 6 29	117 118 116 1127 989 806 72 5900 41 3738 161 1389 271 270	0
1092 1465 29 457 3043 1006 10 459 882 29 19 248	29 19 355 248 168 394 522 126 615 243 882 12 19 248	0
282 283 283 282 140 370 444 243 1226 494 19 396	444 140 370 1226 494 19 433 434 32 227 398 267	0
29 360 12 10 317 23 126 3034 19	29 272 12 10 23 126 3034	1
1263 478 19 1528 422 175 2532	158 478 153 19 2561 2532	0
453 23 161 107 19 2142 7862 43 641 13	594 161 12 592 32 39 9 1162	0
29 23 1555 813 882 11	29 12617 1555 813 11	1
725 173 11 16	1139 35 35 11 16	0
45 46 47 48 481 50 45 48 1277 48 538	282 283 283 282 55 46 47 48 481 283 45 48 462 1479	0
12 99 592 126 67	70 531 169 41 41	0
444 9785 114 23 798 19	6370 72 29 3976 317 23 39 9 345	0
29 459 168 8626 19 230 507	25 141 1804 23 12 168 19	0
28 23 24 3891 12 19 76	7839 24 3891	0
12 272 3853 24 126 79	25 6 459 126 79 227 66 12 272 357 358 357 48	1
10 511 127 6 1259 439 623 538 1277 47 335 358 781 229 23 43 415 12 72 29 6632 276	29 23 12 19 307 22	0
29 19 3572 130 3013 11	29 1750 19 1715 565	0
1424 56 140 1411 19 220 354 2124	158 478 1424 56 140 1411 353 92 266	0
12 444 10 2122 29	12 8 9 955 483 29	1
971 87 96 93 89 90 1328 93	189 87 91 92 1329 93 89 52 53 1330	0
282 283 283 282 426 19 3713	282 283 283 282 19 855 227 32 25 141	0
127 25 471 23 8114 19 54 767 533	12 5748 739 59 11	0
12 19 126 455 456 23 24	12 253 32 25 141 4977 66	1
12 431 432 15 16	12 173 2162 317 1596 15	1
8246 19 208 209 850 767 202 1178	12 19 8246 296 251 672	0
12 447 1017 29 16	12 1864 2791 29 80 32	1
282 283 283 282 158 956 389 390 175 23 58	282 283 283 282 335 1287 389 390 175 23 52 53 267	0
29 8 9 3313 243 1564 12 76	1180 29 1645 4000 12 11	1
29 10 23 850 1575 315	29 10 79 162 59 536 535 11	0
23 43 348 3056 459 67 300	444 169 113 459 67 300	1
34 200 378 379 415 505 1459 243 25 574	12480 19 378 379 505 1459 243 25	0
243 1635 433 12254 5620 1424 56 309 4824 353 19	1141 107 220 354 813 457 427 56 415 16788 155	0
29 19 119 1325 459 288 11	288 117 118	0
48 50 50 48 9301 32 875	12 108 83 32 875 8013 8014 370 374	0
762 459 462 1031 11 592 649 650	29 754 649 650 3037 11	0
29 3123 10 12507 66	29 3123 10 1307 2611	1
12 215 197 2 11	215 197 2 11 276 12	1
12 458 29 435 126 10 126	2488 458 29 435 29 698 342 163 1002	0
177 477 781 335 47 2641 227 379 415 477 358 546 358 2229 217 317 5354 134 11	431 432 13887 477 358 546 358 134 2641 227 16	0
29 23 127 9 705 421 19	29 1943 127 6	0
9224 19 3446 23 43	421 39 9 2256 173	1
550 10 13 232 2198	552 553 232 2198 1536	1
1985 1219 1017 25 141	1985 192 1219 1017 25 141	1
1637 11864 698 13 329 12 451	1637 52 963 1894 1007 12 19 451	1
5977 723 447 276	272 29 11349 347 16	1
29 72 12 161 67 10 511 4733	29 922 12 670 66	1
1424 711 2170 328 8 9 10071 1644	1424 711 19 3289 459 676 43 10072 1644	0
12 23 1194 66	12 1504 3916 66	1
1728 2091 2092 202 629	8 9 3499 535	0
12 60 10 795 9959	12 60 23 453 2979 822 314	1
12 9453 16	13 10 13 9454 29 161 300 66	1
2054 1988 1698 6174 6175 3041 10023 1332 1479 10024 32 80 32 48 50 50 48 378 379	1693 505 212 309 169 1192 4062 1450	0
1899 360 29 312 247	12 459 10 459 360 29 312 247	0
176 29 2585 989 806 72 126 59 4221 11607	176 12 108 19 984 2585 989 806 72 126 59 5 882 91 280	0
106 254 29 37 23 24	29 35 35 23 24	1
12 299 790 276	12 23 169 1958 1397	0
29 67 161 12 32 3516	12 32 3516 16	0
55 46 47 48 158 159 46 1759 370	55 46 47 48 158 159 46	0
177 12649	12649 133 134	1
12 115 115 23 24 66	12 19 1003 23 24	1
300 161 29 106 12 106 11 126 1405	106 12 29 106 11 28 9 1405	0
12 8 9 347 127 9 161	12 202 13 127 9 161 76	1
29 459 462 468	34 1168 11	1
4391 15843 1359 19 1361 7782	12 2317 243 536 43	0
246 247 1881 4023 332 1053 29 72 1839 536 11724	341 462 536 227 43 126 76	0
692 350 324 302 32 39 9 536 19	106 536 4108 4992 5642	0
12 3 416 6 1133	8230 1133	1
10 29 649 650 12 127 6 125	29 10 648 12 11	0
6195 173 960 2463 58 180 370 560	12 32 52 53 180 66	0
12 592 19 217 615 162 1565	12 606 1565	0
12 1646 16	12 23 6 1646 19 59 16	1
72 29 68 5 69 1366 4986	12 72 29 68 5 69	0
546 358 47 541 336 153 1277 48 538	540 1364 1365 1366 542 153 19 412	0
444 411 459 177 1499 359 140 698 431 432	355 334 359 140 618 347 9332 7762	0
794 704 771 740 998	1329 1247 1581 1247 6764 826 134 23 39 9 785 548	0
1016 12 173 2162 62 43	1016 459 8 9 1378 969 12	1
131 137 138 1057 98 144 142 1142	12 135 136 132 13710 43 208 1013	0
12 314 706 126 3670 5441	12 202 511 1440 52	1
282 849 1101 689 79	689 79 48 1259 440 10874 583	0
29 116 4280 3661 10 360 12 275 471 11	29 3661 10 360 12 275 471 11	1
282 283 283 282 158 159 46 153 3016 690	282 283 283 282 158 159 46 153 19 462 1479 5707 433 476	0
12 101 102 39 9 866 1274 19 413	454 2824 413	0
24 161 12 7367 7368	12 10 311 7363	0
15668 1475 1640 39 9 76	15668 1475 1640 39 9	1
8 9 317 447 462 11 107	29 421 330 317 447 462 107 66	1
115 115 1003	297 115 115 115 115	1
12 173 2162 903 11 29 52 1405	12 903 29 811 11	1
202 353 140 370 580	140 370 202 353 4902	0
12 317 2363 235 16	235 12 317 2363 16	1
253 23 1475 29 629 19 2591	127 6 719 19	0
80 4078 67 10 499	29 277 3860	1
5145 5158 246 812 1219 1017 875 1034	486 487 488 1043 1017 25 6 8417 3993	0
15690 23 299 790 16	12 23 2470 16	0
28 124 29 1326 887 16	217 23 887	0
451 405 451 29 272 12	29 272 12 451 405 451	1
12 140 370 123 11	12 426 3949 1684 1193	1
522 533 800 1512 533	31 66 415 122 1195 243 5 394 52 5083 800	1
107 679 274 32 227 10 134 451 16	754 10 836	0
1130 812 990 130 644 355 209	86 812 990 462 644 19 6364 166	0
29 882 311 431 723	29 671 518 882 16998 723	1
4 192 29 19 147 397	29 193 243 348 12 304 29 19 7335 161 1227	1
55 965 1365 282 153 230 231 1376 202 2343 1816 710 711 19 11	45 46 47 48 153 196 3112 116 718 850 6	0
10 348 426 3931 1110 56	426 776 583 1424 56	0
29 347 62 12 2117 16	431 432 1378 969 12 421 2117 16	1
1853 3350 903 264 58 222 93	5849 23 52 53 1328 93	0
1602 115 115 72 29 164	348 29 67 499 12 62 19 127 422 115 115	1
12 1209 114 3916 66	12 13 10 13 754 1504	0
12 8 9 453 10 342	12 453 10 342 23 8 9 11	1
1106 1106	32 43 981 116 882 11	1
28 12 83 74 39 9 76 4405	12 249 1153 366	0
169 1192 23 24 76	169 1192 23 24 66	1
140 370 16293 1424 56 8 9 313	426 2008 1085 935 267	0
1287 295 19 23 39 9 41 42	998 999 42 19 5922	0
215 106 1091 12 11	1090 1092 1092 12	1
12 19 548 381 23 39 9	12 23 39 9 7977 6405	1
453 32 90 6 295 698 1017 812	6253 5 23 39 9 4710	0
546 358 47 541 336 50 45 48 19 232 230 175 1306	546 358 47 541 336 1307 1286 1170 1306	0
2530 119 881 338	79 117 118 72 984 1635	0
464 223 942 11	246 247 462 2089 226 226 227 19 464 223	0
1032 140 370 19 230 300 120 121	1426 380	0
459 12 1153	300 161 459 12 74 39 9 76	1
1661 1877 392 62 12 466	392 29 62 12 394 522 1661 1877	1
282 283 283 282 335 228 19 116 718 690	55 226 782 283 45 48 23 39 9 396 4046 19	0
518 163 80 32 785 548 11 29 83 10 836 11	29 193 243 10 134 451 11	1
4 5 6 169 290 33	240 416 1068 552 734 19 292	0
29 426 19 5164 5165 25 574	29 19 426 32 5166 81 773 156 2140 23 39 9 603	0
481 478 1593 432	1526 1182 782 478 8121 222 265 23 52 53	0
4179	2005 126 1405 10 499 66	1
29 592 19 10 254 12 23 24	10 254 12 23 24	1
215 6039 11	6039 522 11 8 9 397 469 776 1042	1
177 5479 1431	133 134 283 283 1431 240 416 7871 447	0
12 296 493 462 142 1935 837 19 59	12 23 493 462 142 1935 837 19 59 16	1
246 247 341 462 217 1642 29 435 276 12	246 247 1881 1642 29 342 518	1
12 19 1301 2862	448 1786 1555 66 12	1
1240 3588 3498 2361 5325	1240 3588 15404 12 32 536 1017 16	0
29 522 1764 422	122 1195 19 1764 422	0
34 977 16	12 7931 130 949 16	0
29 274 6 126 19 1377	29 10 23 12 1377	0
783 48 781 48 45 282 964 39 9 396 288	783 48 781 48 45 282 964 1135 331 285 15 1574 1521	0
640 10 1430	634 528 640 126 16	0
453 32 647 5 6 647 579	127 6 981 12 647 1017 11	0
984 889 243 618	889 243 25 574	0
12 23 6 424	3 4 162 2 300 1004	0
249 2737 39 9 247 248	246 247 19 247 248 251 126 252	0
177 643 370 1226 6 1346	776 1226 124 29 776 1042	0
12 176 29 133 6 1785 969 1506	29 176 12 133 107	0
12 32 524 525 19 370 175 59 16	29 485 169 447 2879	0
29 522 168 5 130	29 4518 12 11	0
172 5 69 70 67 350	172 5 69 285 70	1
12 106 10 106 29 533	12 106 29 11 80 32 533	1
29 35 35 62 43	12 37 23 24	0
12 253 13 773 955 39 9 981	12 253 101 102 39 9 76	1
2970 536 1638 11821 16	12 317 536 11822 16	0
12 23 29 19 470 455 456 126 16	12 23 29 1051 254 16	1
561 561 12 1316 750	29 23 12 2411	0
176 29 304 140 370 853 2821	176 361 19 923 304 426 853 938 134	0
29 19 122 471 114 62 43 65	29 19 122 471 114 19 4413	1
1386 4307 11	620 108 19 1195 2626 264 173 11	1
176 29 19 146 146	287 146 146 6853	0
882 565 19 208 355	249 29 882 565	0
249 32 798 1445 275 16	246 247 1017 522 3662 19 690 32 276	1
29 202 133 12 11	12 8 9 29 202 133 12	1
18381 12 168 29 4416 10 635	12 9594 29	0
213 5059 19 1789 334 202 1640	1822 19 5401	0
439 46 539 243 25 574 66 12 108 19 2411	439 46 539 243 25 574 66 12	0
12 253 317 39 9 300 579	253 317 39 9	0
45 46 47 48 49	45 46 47 48 49 1277 45 46 46 47 48 1499	0
3138 23 39 9 433 434 4046 19	1581 6245 19 3330 4607 23 43 433 434	0
12 32 59 19 671 448 16	12 101 102 59 19 448 671 16	1
18761	12 217 239 406 161	1
12 13 1642 29 3927 9	886 2869 2869 3469 1004	1
176 29 1184 153 478 1854	1097 169 433 379 62	0
12 23 447 29 19 16	447 12 7102	0
12 1087 161 19 29 453 10 511	29 80 837 998 12 2319 698 161 19 23 39 9	1
246 247 459 74 75	1440 249 459 629 39 9 33 448 76	1
5 96 93 903 264 52 53 117 93	87 308 2192 89 58 91 92 93	0
12 243 903 24 533	24 348 12 903 76	1
80 32 360 12 161 300	80 59 272 12 1911	1
80 106 394 522	29 10 106 394 522	1
3564 753	1636 126	0
2974 536 947	127 2023 426 536 947 8 9 344	0
12 296 1928 3967 11	12 1041 80 32	1
5 566 89 58 9814 1125	221 2277 903 264 58 59 959 1125	0
127 5541 579 29 647 12	29 647 12 5 102 579	1
12 202 161 14047	12 161 39 9	0
29 126 106 12	683 29 1814	1
12 83 453 2060 16	12 453 17864 16 83	1
2327 10 173 412 2260 19 2405	426 2066 2067 10 173 145 226 408 235	0
3866 7704 6846 2540	131 137 138 16347	0
12 518 163 29 71 344	243 12 168 522 29 23 523 19	1
106 67 292	106 67 6081 4108 15899 1249 508 19 290 33	0
361 2403 462 2515 433 1326 1878 279 59 15763	29 462 2515 433 1325 459 1878 428 4079 1128	0
12 485 311 476 102 16	12 524 525 80 32 16	0
29 10 101 102 24 2197 2527	10 254 29 24 11 16	0
29 30 161 23 39 9 678	2126 43 785 548 66 173 2162	0
12 19 2562 348 29 9470	73 2562 66	1
5405 5231 3457 8 9 344	4799 1954 1397 5406	0
10 8 9 313	127 6 29 128 1596 533 8 9 313	0
13 14 172 69 70	176 29 172 5 6	0
392 1129 459 221 227 466 394 10 522 8 9 313	392 461 462 3828 6302 62 1053 29	0
29 573 161 19 12 10 536 535 12 10 491 16	5 247 10 536 535 253 10 491 467 29 23 10 23 1193 11	0
2105 8 9 134 1803 420	1290 334 1582 433 1466 1104 300 1290 334	0
606 426 421 39 9 232 230 787 788 267	444 29 19 140 370 83 232 230 787 788 267	1
12 7193 161 11 1024 59 300	2626 264 12 304 4059 161 192 522 11	1
12 13 1642 29 3927 16	12 13 1642 29 312 312 247 16	1
29 106 254 392 29 459 241	837 247 34 241	1
247 468 128 601 11	462 11 702 468 11	0
2855 1359 5325 8 9 629	3712 202 629	0
45 46 47 48 49 50 45 48 379 1632 1369	55 46 47 48 481 283 45 48 19 3264 272 379 1632 1367 1368	0
55 46 47 48 1619 1338 2232 554 397	45 46 47 48 9410 554 397	0
23 12 126 453 23 169 447 1582 314 126	12 360 169 447 967 1643 23 24 126 76	1
48 1259 440 23 74 39 9 19 267	48 1259 440 444 133 10 134	0
29 128 10 599 600 459 312 39 9	10 599 600 363 363	0
2148 1851 2819 882 565	5557 19 882 565	1
12013 462 32 5 6 169 12014 2416	118 191 192 193 12015 19 603	0
29 106 19 23 39 9	1774 29 193 243 106 19 23 39 9 533	1
389 470 42 19 1990 1286 40 23 39 9	3290 16555 39 9 41 42	0
176 29 116 146 146 72 8493	692 168 146 146 881 338	0
282 283 283 282 23 629 43 19	282 283 283 282 23 5 1195 43 308 844	0
12 595 601 10	3589 19 59	0
12 518 163 12 2363 117 822 532	1349 7211 133 134	0
28 9 1006 12 31 276	28 12 31 276	1
134 1104 439 46 539 1259 335 50 122 2531 32 39 9 3478 227	477 335 1259 159 8473	0
12 23 29 19 35 35 16	679 29 23 12 35 35 16	0
8 9 8494 880 1651 370 269 222	657 8494 8251 383	1
2687 134 1089 120 121 23 58	249 134 39 9 121	0
17170 462 314 5198 567	29 459 462 314 200 11	0
29 161 12 19 212 213 23 39 9	29 161 12 62 43 76	1
4110 19 4110 76	4110 76	1
29 1396 5306 12 1762	29 133 12 118 10 118	0
304 140 10397 852 925 140 370	10255 10397 852	1
28 12 72 29 162	12 72 29 6 17146 23 29 2600 11 276	0
282 283 282 283 158 478 915 1499 1121 1053 16 267	48 50 50 48 335 478 228 538 657 598 155 156 698 317 32 345	0
12 1864 447 29 16	177 146 146 72 135 214 116 29 447 12	0
29 595 640 310 279 126	4870 640 8 9 344	0
3145 643 1078 10433	189 1017 1195 2667 1688 13464	0
148 711 506 813 1089 120	249 122 571 1488 3431 23 39 9	0
12 3321 11	3321 11	0
82 79 1999 19 147 121	2434 1592 147	0
12 536 535 80 32	647 361 536 535 80 32	0
8 9 10 1012 29	10 818 819 29 76 8 9	1
519 355 2625 552 553	12 317 275 3960	0
39 9 128 80 161 66	44 128 80 161	1
226 941 2643 1188 1990 1495	3402 19 1188 2670 1063 709 19	0
29 39 9 396 773 1195	421 39 9 80 59 254 107 3614 13 773 1195	0
12 254 43 9005	12 1446 875 4710	0
282 283 283 282 140 370 592 216	12 518 163 282 283 283 282 140 370 126 16	0
133 134 119 230 300 133 72 1443	2604 72 29 116 417 16	0
5070 3173 5158 19 82 3604 233 120	5145 5158 3590 7657	1
29 106 67 977 19 345	67 10488 19 345	0
221 6 424	29 106 67 728 300	0
12 2421 19 4413 23 43	12 19 578 59 19 212 213 62 39 9	1
55 228 229 50 781 623 229 56 58 180	45 228 229 50 781 623 229 19 56 57	0
661 773 156 7864	773 483 647 579 66	0
888 3993 1500	5975 5975	1
55 226 478 336 2363 285 2000	45 226 478 336 196 331 285	0
17831 1475 935	14790 8 9 313	0
12 568 338 130 276	12 30 568 338 5 130 276	1
459 10 459 629 29 470 455 456	202 1461 300 128 10 161 533	0
62 29 1056	62 29 12103	0
12 13 14 72 29 2647 6 2646	12 13 72 29 2647 6 2646 16	1
1816 528 9376 2169 1047 5958 4554 1335 7538 9379 453	29 10550 15710 2420 15711 12563 2630 59 698 19 785 548	0
12 453 511 43	12 43 253 10 1414	1
335 782 153 47 19 813 3186 272 379 1632 1369	158 782 153 19 1369	0
168 522 10 3200 11 29 518 163	29 595 29 251 10 126	0
1032 140 370 230 300 120 121	127 6 230 300 120 121	0
12 595 776 1042 251 32 1209 114 16	12 592 19 251 1758 16	1
135 5 822 126 168 16	5827 275 135 136	0
55 46 47 48 481 58 180	584 19 48 50 50 48 159 335 45 46 7739 52 53 180	0
29 1054 4464	602 29 966 66	1
12 5980 135 5 822	135 5 822 12 2369 10 2369 163	1
23 10329 16	1236 1032 453 13 288 16	0
2936 291 424	4 5 424	1
909 13 536 12099 16	909 13 536 1068 7538 826 16	0
107 19 984 124 142 431 447 19	12 124 142 431 447 19	0
29 595 29 655 12 884 11 23 10 23	29 655 12 882 248 11 16	1
72 29 369 276	12 72 29 68 162	0
345 128 79 10 11	345 462 156 14 79 11	0
32 374 917 918 311 916 1188 19 426 16 267	1032 370 917 918 311 916 232 230 16 267	0
12 837 247 1129 956 227 223 62 29 753	1129 2304 62 29 466	0
12 23 39 9 190 191	43 190 191 12 23	1
421 44 127 6 140 370 3760 1223 794 10 11 267	140 370 79 5 317 1654 217 5354 134 11 415 1522 379 762 3931 405 406 23 1106 267	0
909 13 536 16040 945 16	909 13 536 4381 945 16	0
826 1004 453 2023 1225 202 382 337	575 8 9 382 337 826 1004 222 1497	0
23 19 12 62 43 65	12 62 44 114 66	1
12 459 629 19	12 1671 317 629 19	0
47 546 159 32 39 9 187 79	783 1365 783 11755 32 43 79	0
1007 146 146 1872	12 32 145 145 9	0
12 1012 29 29 296 12 19 126 455 456	521 23 126 3034 16 588	0
282 283 283 282 55 46 47 48 49 964 965 1781 8325	55 46 47 48 481 283 45 48 1781 8325	0
335 782 336 58 477 232 230	1170 19 916 58 93	0
4380 19 522 2779	246 247 1560 90 16	0
158 478 228	158 478 228 19 11425	0
29 421 44 459 725 12 275 66	29 10 725 12 275 11	0
29 128 161 11	29 2301 161 11	0
148 711 506 134 43 120	249 3885 3431 23 43	0
9459 595 2475	12 518 163 2475	0
426 10 13 2336 1719	140 370 56 57 1110 1495 2336	0
12 217 317 127 1461 16	12 3736 127 1461 16	1
72 29 1038 591 416 1282 67 276	72 29 416 5 69 70 67 276	0
12 251 1555 1500	251 1577 705 706 12 252	0
12 518 163 126 217 126	12 705 421 126 217 126	1
55 46 47 48 49 283 45 48 1619 915 478 1101	55 46 47 48 49 1619 917 918 282 849 1101	0
1012 29 421 39 9 10 1642 29 312 247	10 1642 29 2400	1
45 226 226 56 57 381 382	45 226 226 19 1203	0
177 680 681 122 980 6553 12673 2819	133 134 677 122 980	0
2952 2953 19 208 209 8 9 161	1638 114 19 208 355 202 161	0
29 126 615 723 447 11	29 613 29 274 2060 11	0
634 347 828 39 9 767	23 44 785 548	0
266 1235 2351	72 29 240 416 2351	0
55 46 47 48 481	45 46 47 48 478	0
12 8 9 10 161 300 76	12 421 39 9 10 360 29 161 300	0
29 106 1041	361 108 19 37 106 1041	0
1649 282 283 283 282 1163 2464	282 283 283 282 284 1648 1593 16025	0
45 46 47 48 49 50 45 48 4607	55 46 47 48 49 50 45 48 1369	0
126 12 62 39 9 65	3452 358 357 48 19 65 62 39 9	0
29 106 67 6149 19 290 33	72 29 4 5 6 174 300 290 33	0
220 354 6 2656 19 464 223	220 354 162 3705 221 87 19 224	0
657 177 658	657 177 148 659 660 661 232	0
161 161 249 19 250	837 247 2176 19 250	0
431 432 304 12 787 1123 19 603 818 819 29 16	347 304 29 127 9 1123 19 603 818 819 12 16	0
724 29 255 1640	1233 29 255 1640	1
12 4 1461 86 2864 300 29 164	29 4 5 1024 86 2864 300 12 164	0
124 12 467 12 23 29 485 19 59	29 32 5 6 438 13 1453 217 23 1200 524 525 12 7257	0
87 971 40 19 150	998 999 42 19 9478	0
524 525 5 6 59 19 671 518 23 39 9	347 818 819 485 5 6 59 19 671 518 16	1
6467 1394 89 52 53 1329 1394	5 97 270 89 58 2191	0
172 162 126 16	29 459 172 11 12	0
561 561 12 1642 2138 29	34 671 561 12 1534 1642 2138 1002 29	1
249 2169 39 9 1376 19 3289	1475 2169 39 9 2170 328 126 76	0
29 453 80 32 536 535	29 594 80 536 535	1
1903 226 1619 915 1365 540 783	1903 782 917 918 47 546 159 16	0
12 459 36 665 29	29 459 36 665 12	0
882 1688 421 59 29 251 1092 1465	16170 59 12 115 115 251 1092 1465	0
12 168 13 52 53	29 168 12 101 102 52 53 533	0
12 459 332 1368	12 459 8 9 922	0
602 29 251 966	126 311 312 2346	0
2747 23 39 9 396 665 19	3776 813 1468 32 58 59 4462	0
311 266 786 1499 8 9 313	311 266 1709 2841 11 415 935	0
12 35 500 12 773 1195 1352 11	536 535 11 12 35 62 12 1251	1
140 370 683 1499 359 140 80 773 82	48 50 50 48 140 370 253 32 1499 356 16 267	0
426 453 243 416 1002	421 39 9 459 304 426 416 243 395 1359	0
426 15410 1520 981 13 10 13 360 172	190 191 647 579 13 1100 331 172 2007	0
12 202 787 649 650	12 202 28 9 669 59 76	1
29 371 7197 1842	12 19 1174 495	0
12 72 29 4 5 6 2 300 1004	72 29 291 8092	0
538 358 159 45 48 623 229 1277 641 13 523	13 353 615 964 358 45 358 28 344 19 969 192 92 1347 16	0
29 8510 497 12 884 23 39 9 344 19 4743	2181 19 4977 8 9 344 4743	0
12 19 6118 23 52 53	12 19 882 2535 565 1497 23 14626 330 565 533	1
1107 19 13745	12 251 431 447	0
453 80 130 1031	193 243 29 18152 243 462 1031	0
176 29 133 134 3111	7235	1
1671 317 126 19	1860 5 442 1636 19	0
135 1769 1770 19 889 23 24	12 1243 23 24	0
285 19 702	703 247 704	0
12 3343 29 348 12 1775 322 323 11 16	12 320 29 16	1
217 4182 29 243 739 12 11	217 1847 519 12 243 739 29 11	0
12 249 1881 536 11 16	12 249 536 11 39 9 588	0
29 19 35 35 23 24	1446 29 19 35 35 16	1
127 6 2556	2773 454 23 43 785 548	0
12 23 3361 3834 7106 16	12 19 7106 126 715	1
1006 1012 29 12 536 10 1352	12 536 10 536 535 66	1
5603 1219 19 2185 133 495 126 1132 252	5603 1219 19 1804	0
158 1182 481 79 146 146 8368 161 426 8369 10 708 140 370 3544	29 19 140 370 1274 120 23 25 162	0
140 370 331 285 432 379 347 2630 990	347 304 29 19 140 370 331 285 5 130 16	0
29 106 168 146 146 5179	12 309 145 145 120	0
431 23 29 255 66	1233 29 277 255 787 629 66	1
246 247 2169 39 9 1376 19 2170 328	246 247 247 248 329 330 1475 202 2169 2170 328	0
2112 10 3 1385	2113 2113 1914 10 499	1
285 1625 162 1129 221 227 19 224	169 718 221 227 223 62 29 466	0
1287 1854 379 62 29	2174 2175 500 29	0
361 39 9 253 317 16	12 296 39 9 253 317 533	0
29 459 67 5790	177 2351 461 101 102	0
646 29 106 1812 140 370	169 718 133 134 140 370 1902	0
23 1100 23 140 370 1760 3474 2019 265 11436 126 19	834 19 829 830	0
1506 227 94	94 1134 1506 227 94	0
29 13 161 5 6 982 16	983 19 23 43 213 29 10 705 706	0
899 358 461 462 126	249 461 462 12 4139 66	0
12 23 24 19 5255 533	169 1661 1877 12 23 24 19	1
29 106 67 12 2951	72 29 1895 2952 2953 276	1
29 698 10 23 39 9 169 1332 2041	169 1332 2041 8 9 1478 23 29	1
12 1015 6461 459 818 819 29 67 173 11 16	29 1015 6461 459 1012 12 67 173 11 16	0
225 189 1338 1219 1613	4 122 7558 694 19 292	0
